ID,upm,factor_sem,region,region.1,entidad,entidad.1,tot_integ,tot.cons,Rate.Type
15373,2265,349,2,Templada,18,Nayarit,4,230,Unknown
15374,2265,349,2,Templada,18,Nayarit,3,220,Unknown
15376,2265,349,2,Templada,18,Nayarit,3,283,Unknown
15380,2266,342,2,Templada,18,Nayarit,1,180,Unknown
15382,2267,428,2,Templada,18,Nayarit,5,236,Unknown
15383,2267,428,2,Templada,18,Nayarit,2,260,Unknown
15384,2267,428,2,Templada,18,Nayarit,5,913,Unknown
15385,2267,428,2,Templada,18,Nayarit,4,390,Unknown
15386,2267,428,2,Templada,18,Nayarit,4,180,Unknown
15387,2268,446,2,Templada,18,Nayarit,2,370,Unknown
15392,2269,433,2,Templada,18,Nayarit,3,160,Unknown
15394,2269,433,2,Templada,18,Nayarit,2,700,Unknown
15395,2269,433,2,Templada,18,Nayarit,2,106,Unknown
15397,2270,676,2,Templada,18,Nayarit,4,200,Unknown
15401,2271,560,2,Templada,18,Nayarit,4,389,Unknown
15402,2271,560,2,Templada,18,Nayarit,3,295,Unknown
15404,2272,566,2,Templada,18,Nayarit,3,270,Unknown
15408,2272,566,2,Templada,18,Nayarit,2,147,Unknown
15410,2273,467,2,Templada,18,Nayarit,6,275,Unknown
15411,2273,467,2,Templada,18,Nayarit,4,324,Unknown
15412,2273,467,2,Templada,18,Nayarit,2,250,Unknown
15413,2274,429,2,Templada,18,Nayarit,5,600,Unknown
15417,2274,429,2,Templada,18,Nayarit,5,780,Unknown
15418,2275,479,2,Templada,18,Nayarit,3,640,Unknown
15419,2275,479,2,Templada,18,Nayarit,4,700,Unknown
15420,2275,479,2,Templada,18,Nayarit,4,325,Unknown
15421,2276,424,2,Templada,18,Nayarit,2,117,Unknown
15422,2276,424,2,Templada,18,Nayarit,2,250,Unknown
15425,2277,374,2,Templada,18,Nayarit,3,230,Unknown
15426,2277,374,2,Templada,18,Nayarit,3,260,Unknown
15428,2277,374,2,Templada,18,Nayarit,4,400,Unknown
15430,2278,464,2,Templada,18,Nayarit,6,110,Unknown
15432,2278,464,2,Templada,18,Nayarit,4,385,Unknown
15433,2278,464,2,Templada,18,Nayarit,3,230,Unknown
15435,2279,398,2,Templada,18,Nayarit,3,92,Unknown
15437,2279,398,2,Templada,18,Nayarit,1,250,Unknown
15438,2279,398,2,Templada,18,Nayarit,4,680,Unknown
15441,2280,469,2,Templada,18,Nayarit,5,600,Unknown
15442,2280,469,2,Templada,18,Nayarit,4,280,Unknown
15445,2281,489,2,Templada,18,Nayarit,3,740,Unknown
15448,2282,382,2,Templada,18,Nayarit,4,140,Unknown
15458,2284,342,2,Templada,18,Nayarit,6,700,Unknown
15459,2284,342,2,Templada,18,Nayarit,3,600,Unknown
15460,2285,519,2,Templada,18,Nayarit,4,216,Unknown
15462,2285,519,2,Templada,18,Nayarit,3,253,Unknown
15467,2285,519,2,Templada,18,Nayarit,6,114,Unknown
15468,2285,519,2,Templada,18,Nayarit,5,270,Unknown
15469,2285,519,2,Templada,18,Nayarit,4,226,Unknown
15471,2285,519,2,Templada,18,Nayarit,5,240,Unknown
15472,2285,519,2,Templada,18,Nayarit,4,300,Unknown
15473,2285,519,2,Templada,18,Nayarit,3,97,Unknown
15475,2285,519,2,Templada,18,Nayarit,3,194,Unknown
15477,2285,519,2,Templada,18,Nayarit,8,549,Unknown
15482,2286,420,2,Templada,18,Nayarit,2,146,Unknown
15489,2286,420,2,Templada,18,Nayarit,1,400,Unknown
15492,2286,420,2,Templada,18,Nayarit,5,300,Unknown
15494,2286,420,2,Templada,18,Nayarit,4,526,Unknown
15497,2287,586,2,Templada,18,Nayarit,3,270,Unknown
15498,2287,586,2,Templada,18,Nayarit,4,300,Unknown
15499,2287,586,2,Templada,18,Nayarit,4,400,Unknown
15501,2287,586,2,Templada,18,Nayarit,3,200,Unknown
15502,2287,586,2,Templada,18,Nayarit,3,160,Unknown
15503,2287,586,2,Templada,18,Nayarit,2,120,Unknown
15504,2287,586,2,Templada,18,Nayarit,3,232,Unknown
15505,2287,586,2,Templada,18,Nayarit,2,194,Unknown
15506,2287,586,2,Templada,18,Nayarit,7,574,Unknown
15507,2287,586,2,Templada,18,Nayarit,3,144,Unknown
15508,2287,586,2,Templada,18,Nayarit,2,235,Unknown
15509,2287,586,2,Templada,18,Nayarit,1,136,Unknown
15510,2287,586,2,Templada,18,Nayarit,3,141,Unknown
15511,2287,586,2,Templada,18,Nayarit,3,89,Unknown
15513,2287,586,2,Templada,18,Nayarit,5,704,Unknown
15516,2288,292,2,Templada,18,Nayarit,5,220,Unknown
15518,2288,292,2,Templada,18,Nayarit,4,265,Unknown
15523,2289,304,2,Templada,18,Nayarit,4,250,Unknown
15531,2291,277,2,Templada,18,Nayarit,4,300,Unknown
15532,2291,277,2,Templada,18,Nayarit,3,190,Unknown
15534,2292,593,2,Templada,18,Nayarit,2,145,Unknown
15536,2292,593,2,Templada,18,Nayarit,3,170,Unknown
15538,2292,593,2,Templada,18,Nayarit,3,156,Unknown
15539,2293,244,2,Templada,18,Nayarit,4,250,Unknown
15540,2293,244,2,Templada,18,Nayarit,4,400,Unknown
15550,2295,621,2,Templada,18,Nayarit,7,239,Unknown
15551,2295,621,2,Templada,18,Nayarit,4,160,Unknown
15553,2296,450,2,Templada,18,Nayarit,3,142,Unknown
15554,2296,450,2,Templada,18,Nayarit,2,389,Unknown
15555,2296,450,2,Templada,18,Nayarit,1,70,Unknown
15556,2296,450,2,Templada,18,Nayarit,4,345,Unknown
15561,2296,450,2,Templada,18,Nayarit,6,390,Unknown
15570,2297,296,2,Templada,18,Nayarit,2,320,Unknown
15571,2297,296,2,Templada,18,Nayarit,4,600,Unknown
15572,2297,296,2,Templada,18,Nayarit,3,200,Unknown
15573,2297,296,2,Templada,18,Nayarit,3,300,Unknown
15576,2297,296,2,Templada,18,Nayarit,2,325,Unknown
15577,2297,296,2,Templada,18,Nayarit,1,300,Unknown
15578,2297,296,2,Templada,18,Nayarit,3,600,Unknown
15579,2297,296,2,Templada,18,Nayarit,3,398,Unknown
15580,2297,296,2,Templada,18,Nayarit,6,350,Unknown
15581,2297,296,2,Templada,18,Nayarit,4,624,Unknown
15582,2297,296,2,Templada,18,Nayarit,2,400,Unknown
15583,2297,296,2,Templada,18,Nayarit,5,500,Unknown
15584,2297,296,2,Templada,18,Nayarit,3,253,Unknown
15585,2297,296,2,Templada,18,Nayarit,4,250,Unknown
15586,2297,296,2,Templada,18,Nayarit,4,200,Unknown
15587,2297,296,2,Templada,18,Nayarit,5,380,Unknown
15589,2297,296,2,Templada,18,Nayarit,3,500,Unknown
15591,2298,264,2,Templada,18,Nayarit,3,200,Unknown
15592,2298,264,2,Templada,18,Nayarit,2,166,Unknown
15594,2298,264,2,Templada,18,Nayarit,4,144,Unknown
15595,2298,264,2,Templada,18,Nayarit,4,889,Unknown
15596,2298,264,2,Templada,18,Nayarit,5,130,Unknown
15601,2298,264,2,Templada,18,Nayarit,3,400,Unknown
15602,2298,264,2,Templada,18,Nayarit,2,130,Unknown
15606,2298,264,2,Templada,18,Nayarit,4,300,Unknown
15608,2298,264,2,Templada,18,Nayarit,5,350,Unknown
15612,2299,389,2,Templada,18,Nayarit,6,472,Unknown
15613,2299,389,2,Templada,18,Nayarit,5,295,Unknown
15618,2299,389,2,Templada,18,Nayarit,3,220,Unknown
15620,2299,389,2,Templada,18,Nayarit,2,200,Unknown
15622,2299,389,2,Templada,18,Nayarit,4,234,Unknown
15623,2299,389,2,Templada,18,Nayarit,1,125,Unknown
15624,2299,389,2,Templada,18,Nayarit,3,265,Unknown
15628,2300,462,2,Templada,18,Nayarit,6,97,Unknown
15629,2300,462,2,Templada,18,Nayarit,3,130,Unknown
15630,2300,462,2,Templada,18,Nayarit,1,110,Unknown
15631,2300,462,2,Templada,18,Nayarit,5,190,Unknown
15632,2300,462,2,Templada,18,Nayarit,3,153,Unknown
15633,2300,462,2,Templada,18,Nayarit,2,200,Unknown
15636,2300,462,2,Templada,18,Nayarit,5,250,Unknown
15637,2300,462,2,Templada,18,Nayarit,7,435,Unknown
15639,2300,462,2,Templada,18,Nayarit,4,366,Unknown
15642,2300,462,2,Templada,18,Nayarit,4,370,Unknown
15643,2300,462,2,Templada,18,Nayarit,6,245,Unknown
15644,2300,462,2,Templada,18,Nayarit,5,93,Unknown
15645,2300,462,2,Templada,18,Nayarit,4,723,Unknown
15651,2301,442,2,Templada,18,Nayarit,6,498,Unknown
15652,2301,442,2,Templada,18,Nayarit,4,286,Unknown
15654,2301,442,2,Templada,18,Nayarit,5,260,Unknown
15655,2301,442,2,Templada,18,Nayarit,2,120,Unknown
15656,2301,442,2,Templada,18,Nayarit,5,500,Unknown
15662,2301,442,2,Templada,18,Nayarit,2,127,Unknown
15663,2302,360,2,Templada,18,Nayarit,5,241,Unknown
15667,2302,360,2,Templada,18,Nayarit,6,291,Unknown
15670,2302,360,2,Templada,18,Nayarit,4,250,Unknown
15672,2302,360,2,Templada,18,Nayarit,3,270,Unknown
15673,2302,360,2,Templada,18,Nayarit,2,726,Unknown
15679,2302,360,2,Templada,18,Nayarit,3,83,Unknown
15681,2303,304,2,Templada,18,Nayarit,3,671,Unknown
15684,2303,304,2,Templada,18,Nayarit,3,800,Unknown
15685,2303,304,2,Templada,18,Nayarit,1,260,Unknown
15688,2303,304,2,Templada,18,Nayarit,1,57,Unknown
15693,2303,304,2,Templada,18,Nayarit,1,120,Unknown
15694,2303,304,2,Templada,18,Nayarit,1,800,Unknown
15697,2304,330,2,Templada,18,Nayarit,3,380,Unknown
15708,2304,330,2,Templada,18,Nayarit,4,326,Unknown
15717,2305,355,2,Templada,18,Nayarit,2,300,Unknown
15718,2305,355,2,Templada,18,Nayarit,3,158,Unknown
15720,2305,355,2,Templada,18,Nayarit,4,344,Unknown
15721,2305,355,2,Templada,18,Nayarit,7,300,Unknown
15722,2305,355,2,Templada,18,Nayarit,4,420,Unknown
15724,2305,355,2,Templada,18,Nayarit,5,188,Unknown
15732,2305,355,2,Templada,18,Nayarit,3,400,Unknown
15733,2305,355,2,Templada,18,Nayarit,5,220,Unknown
15737,2306,344,2,Templada,18,Nayarit,1,345,Unknown
15738,2306,344,2,Templada,18,Nayarit,4,630,Unknown
15741,2306,344,2,Templada,18,Nayarit,5,380,Unknown
15742,2306,344,2,Templada,18,Nayarit,1,55,Unknown
15745,2306,344,2,Templada,18,Nayarit,3,122,Unknown
15748,2306,344,2,Templada,18,Nayarit,4,200,Unknown
15749,2306,344,2,Templada,18,Nayarit,3,200,Unknown
15750,2306,344,2,Templada,18,Nayarit,4,727,Unknown
15751,2306,344,2,Templada,18,Nayarit,5,300,Unknown
15754,2307,355,2,Templada,18,Nayarit,4,350,Unknown
15756,2307,355,2,Templada,18,Nayarit,1,400,Unknown
15757,2307,355,2,Templada,18,Nayarit,3,250,Unknown
15759,2307,355,2,Templada,18,Nayarit,2,500,Unknown
15761,2307,355,2,Templada,18,Nayarit,3,250,Unknown
15763,2307,355,2,Templada,18,Nayarit,3,150,Unknown
15764,2307,355,2,Templada,18,Nayarit,4,800,Unknown
15765,2307,355,2,Templada,18,Nayarit,1,152,Unknown
15770,2308,399,2,Templada,18,Nayarit,4,100,Unknown
15773,2308,399,2,Templada,18,Nayarit,4,280,Unknown
15776,2308,399,2,Templada,18,Nayarit,2,250,Unknown
15778,2308,399,2,Templada,18,Nayarit,1,200,Unknown
15779,2308,399,2,Templada,18,Nayarit,3,300,Unknown
15780,2308,399,2,Templada,18,Nayarit,4,500,Unknown
15781,2308,399,2,Templada,18,Nayarit,1,160,Unknown
15782,2308,399,2,Templada,18,Nayarit,2,300,Unknown
15784,2308,399,2,Templada,18,Nayarit,3,255,Unknown
15786,2308,399,2,Templada,18,Nayarit,4,890,Unknown
15792,2309,469,2,Templada,18,Nayarit,1,800,Unknown
15793,2309,469,2,Templada,18,Nayarit,1,200,Unknown
15796,2309,469,2,Templada,18,Nayarit,4,717,Unknown
15797,2309,469,2,Templada,18,Nayarit,5,106,Unknown
15798,2309,469,2,Templada,18,Nayarit,3,480,Unknown
15799,2309,469,2,Templada,18,Nayarit,4,270,Unknown
15800,2309,469,2,Templada,18,Nayarit,5,350,Unknown
15801,2309,469,2,Templada,18,Nayarit,4,600,Unknown
15804,2310,386,2,Templada,18,Nayarit,3,200,Unknown
15805,2310,386,2,Templada,18,Nayarit,2,388,Unknown
15806,2310,386,2,Templada,18,Nayarit,3,120,Unknown
15807,2310,386,2,Templada,18,Nayarit,3,650,Unknown
15808,2310,386,2,Templada,18,Nayarit,6,380,Unknown
15809,2310,386,2,Templada,18,Nayarit,3,580,Unknown
15811,2310,386,2,Templada,18,Nayarit,5,500,Unknown
15813,2310,386,2,Templada,18,Nayarit,3,185,Unknown
15816,2310,386,2,Templada,18,Nayarit,4,250,Unknown
15819,2310,386,2,Templada,18,Nayarit,3,400,Unknown
15825,2311,369,2,Templada,18,Nayarit,2,75,Unknown
15828,2311,369,2,Templada,18,Nayarit,3,500,Unknown
15830,2311,369,2,Templada,18,Nayarit,1,140,Unknown
15836,2311,369,2,Templada,18,Nayarit,2,400,Unknown
15838,2311,369,2,Templada,18,Nayarit,6,515,Unknown
15839,2311,369,2,Templada,18,Nayarit,4,300,Unknown
15840,2311,369,2,Templada,18,Nayarit,5,345,Unknown
15844,2312,375,2,Templada,18,Nayarit,2,285,Unknown
15845,2312,375,2,Templada,18,Nayarit,2,137,Unknown
15846,2312,375,2,Templada,18,Nayarit,2,875,Unknown
15847,2312,375,2,Templada,18,Nayarit,3,291,Unknown
15849,2312,375,2,Templada,18,Nayarit,3,165,Unknown
15850,2312,375,2,Templada,18,Nayarit,2,110,Unknown
15851,2312,375,2,Templada,18,Nayarit,4,250,Unknown
15854,2312,375,2,Templada,18,Nayarit,1,340,Unknown
15855,2312,375,2,Templada,18,Nayarit,3,145,Unknown
15861,2313,493,2,Templada,18,Nayarit,3,303,Unknown
15864,2313,493,2,Templada,18,Nayarit,1,52,Unknown
15866,2313,493,2,Templada,18,Nayarit,3,360,Unknown
15869,2313,493,2,Templada,18,Nayarit,5,300,Unknown
15870,2313,493,2,Templada,18,Nayarit,5,160,Unknown
15871,2313,493,2,Templada,18,Nayarit,5,120,Unknown
15872,2313,493,2,Templada,18,Nayarit,1,220,Unknown
15877,2313,493,2,Templada,18,Nayarit,1,95,Unknown
15882,2314,407,2,Templada,18,Nayarit,4,675,Unknown
15885,2314,407,2,Templada,18,Nayarit,2,300,Unknown
15887,2314,407,2,Templada,18,Nayarit,2,150,Unknown
15888,2314,407,2,Templada,18,Nayarit,1,49,Unknown
15889,2314,407,2,Templada,18,Nayarit,4,700,Unknown
15891,2314,407,2,Templada,18,Nayarit,6,700,Unknown
15892,2314,407,2,Templada,18,Nayarit,2,600,Unknown
15893,2314,407,2,Templada,18,Nayarit,4,684,Unknown
15896,2314,407,2,Templada,18,Nayarit,4,200,Unknown
15897,2314,407,2,Templada,18,Nayarit,3,900,Unknown
15899,2315,408,2,Templada,18,Nayarit,4,480,Unknown
15900,2315,408,2,Templada,18,Nayarit,2,100,Unknown
15903,2315,408,2,Templada,18,Nayarit,3,265,Unknown
15904,2315,408,2,Templada,18,Nayarit,2,350,Unknown
15905,2315,408,2,Templada,18,Nayarit,2,280,Unknown
15906,2315,408,2,Templada,18,Nayarit,2,170,Unknown
15907,2315,408,2,Templada,18,Nayarit,3,548,Unknown
15908,2315,408,2,Templada,18,Nayarit,3,150,Unknown
15909,2315,408,2,Templada,18,Nayarit,4,200,Unknown
15910,2315,408,2,Templada,18,Nayarit,3,385,Unknown
15914,2315,408,2,Templada,18,Nayarit,1,60,Unknown
15915,2315,408,2,Templada,18,Nayarit,5,485,Unknown
15917,2315,408,2,Templada,18,Nayarit,5,280,Unknown
15920,2316,434,2,Templada,18,Nayarit,3,870,Unknown
15928,2316,434,2,Templada,18,Nayarit,3,200,Unknown
15932,2316,434,2,Templada,18,Nayarit,4,125,Unknown
15940,2317,423,2,Templada,18,Nayarit,2,90,Unknown
15942,2317,423,2,Templada,18,Nayarit,5,219,Unknown
15945,2317,423,2,Templada,18,Nayarit,2,270,Unknown
15947,2317,423,2,Templada,18,Nayarit,1,44,Unknown
15950,2317,423,2,Templada,18,Nayarit,2,60,Unknown
15952,2317,423,2,Templada,18,Nayarit,5,97,Unknown
15953,2317,423,2,Templada,18,Nayarit,2,205,Unknown
15961,2318,600,2,Templada,18,Nayarit,1,50,Unknown
15962,2318,600,2,Templada,18,Nayarit,4,50,Unknown
15963,2318,600,2,Templada,18,Nayarit,10,42,Unknown
15964,2318,600,2,Templada,18,Nayarit,6,48,Unknown
15965,2318,600,2,Templada,18,Nayarit,6,42,Unknown
15967,2318,600,2,Templada,18,Nayarit,4,44,Unknown
15968,2318,600,2,Templada,18,Nayarit,7,98,Unknown
15971,2318,600,2,Templada,18,Nayarit,6,45,Unknown
15976,2319,454,2,Templada,18,Nayarit,3,585,Unknown
15977,2319,454,2,Templada,18,Nayarit,4,317,Unknown
15984,2319,454,2,Templada,18,Nayarit,4,300,Unknown
15992,2320,581,2,Templada,18,Nayarit,4,113,Unknown
15994,2320,581,2,Templada,18,Nayarit,3,50,Unknown
15995,2320,581,2,Templada,18,Nayarit,3,140,Unknown
15999,2320,581,2,Templada,18,Nayarit,4,150,Unknown
16000,2320,581,2,Templada,18,Nayarit,5,248,Unknown
16001,2320,581,2,Templada,18,Nayarit,3,225,Unknown
16002,2320,581,2,Templada,18,Nayarit,4,195,Unknown
16005,2320,581,2,Templada,18,Nayarit,1,250,Unknown
16006,2320,581,2,Templada,18,Nayarit,2,132,Unknown
16010,2321,405,2,Templada,18,Nayarit,2,200,Unknown
16011,2321,405,2,Templada,18,Nayarit,2,260,Unknown
16017,2321,405,2,Templada,18,Nayarit,2,45,Unknown
16025,2322,416,2,Templada,18,Nayarit,4,450,Unknown
16026,2322,416,2,Templada,18,Nayarit,2,225,Unknown
16028,2322,416,2,Templada,18,Nayarit,2,520,Unknown
16029,2322,416,2,Templada,18,Nayarit,5,795,Unknown
16032,2322,416,2,Templada,18,Nayarit,2,130,Unknown
16036,2322,416,2,Templada,18,Nayarit,3,286,Unknown
16044,2323,476,2,Templada,18,Nayarit,5,216,Unknown
16048,2323,476,2,Templada,18,Nayarit,5,800,Unknown
16049,2323,476,2,Templada,18,Nayarit,1,298,Unknown
16050,2323,476,2,Templada,18,Nayarit,4,280,Unknown
16082,2325,1778,1,Calida Extrema,19,Nuevo Leon,4,388,1C
16085,2325,1778,1,Calida Extrema,19,Nuevo Leon,5,420,1C
16086,2326,1413,1,Calida Extrema,19,Nuevo Leon,2,386,1C
16088,2326,1413,1,Calida Extrema,19,Nuevo Leon,2,152,1C
16093,2327,1556,1,Calida Extrema,19,Nuevo Leon,3,597,1C
16095,2328,1594,1,Calida Extrema,19,Nuevo Leon,7,860,1C
16096,2328,1594,1,Calida Extrema,19,Nuevo Leon,6,315,1C
16098,2328,1594,1,Calida Extrema,19,Nuevo Leon,2,222,1C
16099,2328,1594,1,Calida Extrema,19,Nuevo Leon,3,444,1C
16101,2329,1522,1,Calida Extrema,19,Nuevo Leon,5,150,1C
16105,2330,1465,1,Calida Extrema,19,Nuevo Leon,5,980,1C
16113,2332,1322,1,Calida Extrema,19,Nuevo Leon,1,90,1C
16114,2332,1322,1,Calida Extrema,19,Nuevo Leon,4,262,1C
16116,2332,1322,1,Calida Extrema,19,Nuevo Leon,5,360,1C
16117,2332,1322,1,Calida Extrema,19,Nuevo Leon,2,273,1C
16118,2333,1630,1,Calida Extrema,19,Nuevo Leon,6,310,1C
16119,2333,1630,1,Calida Extrema,19,Nuevo Leon,4,270,1C
16120,2333,1630,1,Calida Extrema,19,Nuevo Leon,4,194,1C
16121,2333,1630,1,Calida Extrema,19,Nuevo Leon,3,188,1C
16122,2333,1630,1,Calida Extrema,19,Nuevo Leon,4,323,1C
16125,2334,1748,1,Calida Extrema,19,Nuevo Leon,8,529,1C
16126,2334,1748,1,Calida Extrema,19,Nuevo Leon,4,76,1C
16130,2335,1573,1,Calida Extrema,19,Nuevo Leon,6,250,1C
16133,2336,1621,1,Calida Extrema,19,Nuevo Leon,1,332,1C
16136,2337,1538,1,Calida Extrema,19,Nuevo Leon,5,522,1C
16137,2337,1538,1,Calida Extrema,19,Nuevo Leon,2,430,1C
16138,2337,1538,1,Calida Extrema,19,Nuevo Leon,3,670,1C
16140,2337,1538,1,Calida Extrema,19,Nuevo Leon,5,620,1C
16141,2338,1799,1,Calida Extrema,19,Nuevo Leon,3,137,1C
16142,2338,1799,1,Calida Extrema,19,Nuevo Leon,5,360,1C
16144,2339,1697,1,Calida Extrema,19,Nuevo Leon,4,346,1C
16145,2339,1697,1,Calida Extrema,19,Nuevo Leon,2,164,1C
16148,2339,1697,1,Calida Extrema,19,Nuevo Leon,5,302,1C
16153,2340,1403,1,Calida Extrema,19,Nuevo Leon,2,333,1C
16154,2341,1449,1,Calida Extrema,19,Nuevo Leon,2,160,1C
16157,2341,1449,1,Calida Extrema,19,Nuevo Leon,3,179,1C
16158,2341,1449,1,Calida Extrema,19,Nuevo Leon,2,113,1C
16165,2343,1800,1,Calida Extrema,19,Nuevo Leon,1,100,1C
16166,2343,1800,1,Calida Extrema,19,Nuevo Leon,1,160,1C
16168,2344,1531,1,Calida Extrema,19,Nuevo Leon,5,336,1C
16177,2347,1995,1,Calida Extrema,19,Nuevo Leon,4,174,1C
16179,2347,1995,1,Calida Extrema,19,Nuevo Leon,2,687,1C
16180,2348,1162,1,Calida Extrema,19,Nuevo Leon,2,183,1C
16182,2348,1162,1,Calida Extrema,19,Nuevo Leon,4,702,1C
16185,2349,1589,1,Calida Extrema,19,Nuevo Leon,5,428,1C
16186,2349,1589,1,Calida Extrema,19,Nuevo Leon,4,154,1C
16187,2349,1589,1,Calida Extrema,19,Nuevo Leon,4,1080,1C
16188,2349,1589,1,Calida Extrema,19,Nuevo Leon,3,158,1C
16190,2350,1529,1,Calida Extrema,19,Nuevo Leon,4,336,1C
16192,2350,1529,1,Calida Extrema,19,Nuevo Leon,5,142,1C
16195,2351,1644,1,Calida Extrema,19,Nuevo Leon,3,551,1C
16196,2351,1644,1,Calida Extrema,19,Nuevo Leon,6,820,1C
16197,2351,1644,1,Calida Extrema,19,Nuevo Leon,7,473,1C
16198,2351,1644,1,Calida Extrema,19,Nuevo Leon,5,186,1C
16199,2351,1644,1,Calida Extrema,19,Nuevo Leon,5,581,1C
16200,2352,1618,1,Calida Extrema,19,Nuevo Leon,3,665,1C
16202,2352,1618,1,Calida Extrema,19,Nuevo Leon,2,337,1C
16209,2353,1610,1,Calida Extrema,19,Nuevo Leon,3,600,1C
16212,2354,701,1,Calida Extrema,19,Nuevo Leon,4,329,1C
16213,2354,701,1,Calida Extrema,19,Nuevo Leon,7,380,1C
16214,2354,701,1,Calida Extrema,19,Nuevo Leon,4,183,1C
16216,2355,1556,1,Calida Extrema,19,Nuevo Leon,4,919,1C
16221,2356,1638,1,Calida Extrema,19,Nuevo Leon,6,376,1C
16222,2356,1638,1,Calida Extrema,19,Nuevo Leon,4,274,1C
16223,2356,1638,1,Calida Extrema,19,Nuevo Leon,2,418,1C
16227,2357,1471,1,Calida Extrema,19,Nuevo Leon,4,653,1C
16231,2358,1535,1,Calida Extrema,19,Nuevo Leon,4,1365,1C
16232,2358,1535,1,Calida Extrema,19,Nuevo Leon,1,349,1C
16236,2359,1700,1,Calida Extrema,19,Nuevo Leon,4,325,1C
16239,2360,1582,1,Calida Extrema,19,Nuevo Leon,1,45,1C
16240,2360,1582,1,Calida Extrema,19,Nuevo Leon,7,250,1C
16241,2360,1582,1,Calida Extrema,19,Nuevo Leon,4,230,1C
16245,2361,1741,1,Calida Extrema,19,Nuevo Leon,4,310,1C
16248,2362,1376,1,Calida Extrema,19,Nuevo Leon,3,139,1C
16251,2362,1376,1,Calida Extrema,19,Nuevo Leon,4,286,1C
16255,2363,1648,1,Calida Extrema,19,Nuevo Leon,2,1106,1C
16258,2364,1754,1,Calida Extrema,19,Nuevo Leon,2,448,1C
16259,2364,1754,1,Calida Extrema,19,Nuevo Leon,3,1376,1C
16263,2365,1815,1,Calida Extrema,19,Nuevo Leon,3,691,1C
16265,2365,1815,1,Calida Extrema,19,Nuevo Leon,4,399,1C
16269,2366,1307,1,Calida Extrema,19,Nuevo Leon,4,253,1C
16270,2366,1307,1,Calida Extrema,19,Nuevo Leon,5,706,1C
16271,2366,1307,1,Calida Extrema,19,Nuevo Leon,2,200,1C
16273,2367,1392,1,Calida Extrema,19,Nuevo Leon,3,540,1C
16277,2368,1662,1,Calida Extrema,19,Nuevo Leon,2,348,1C
16278,2368,1662,1,Calida Extrema,19,Nuevo Leon,2,312,1C
16279,2368,1662,1,Calida Extrema,19,Nuevo Leon,3,289,1C
16280,2368,1662,1,Calida Extrema,19,Nuevo Leon,4,130,1C
16281,2369,1295,1,Calida Extrema,19,Nuevo Leon,5,369,1C
16282,2369,1295,1,Calida Extrema,19,Nuevo Leon,3,551,1C
16283,2369,1295,1,Calida Extrema,19,Nuevo Leon,5,623,1C
16285,2369,1295,1,Calida Extrema,19,Nuevo Leon,2,298,1C
16291,2371,1654,1,Calida Extrema,19,Nuevo Leon,4,182,1C
16292,2371,1654,1,Calida Extrema,19,Nuevo Leon,6,300,1C
16293,2371,1654,1,Calida Extrema,19,Nuevo Leon,3,289,1C
16297,2372,1711,1,Calida Extrema,19,Nuevo Leon,3,630,1C
16299,2372,1711,1,Calida Extrema,19,Nuevo Leon,4,316,1C
16305,2374,1705,1,Calida Extrema,19,Nuevo Leon,4,1100,1C
16306,2374,1705,1,Calida Extrema,19,Nuevo Leon,1,1300,1C
16307,2374,1705,1,Calida Extrema,19,Nuevo Leon,3,1200,1C
16308,2374,1705,1,Calida Extrema,19,Nuevo Leon,1,550,1C
16310,2375,1575,1,Calida Extrema,19,Nuevo Leon,3,314,1C
16313,2375,1575,1,Calida Extrema,19,Nuevo Leon,1,400,1C
16314,2375,1575,1,Calida Extrema,19,Nuevo Leon,1,133,1C
16317,2376,1554,1,Calida Extrema,19,Nuevo Leon,1,157,1C
16319,2377,1378,1,Calida Extrema,19,Nuevo Leon,2,216,1C
16328,2379,1500,1,Calida Extrema,19,Nuevo Leon,4,268,1C
16330,2379,1500,1,Calida Extrema,19,Nuevo Leon,4,287,1C
16331,2380,1580,1,Calida Extrema,19,Nuevo Leon,3,253,1C
16333,2380,1580,1,Calida Extrema,19,Nuevo Leon,4,797,1C
16336,2381,1596,1,Calida Extrema,19,Nuevo Leon,1,707,1C
16337,2381,1596,1,Calida Extrema,19,Nuevo Leon,2,659,1C
16339,2381,1596,1,Calida Extrema,19,Nuevo Leon,3,600,1C
16340,2382,1563,1,Calida Extrema,19,Nuevo Leon,1,1283,1C
16343,2382,1563,1,Calida Extrema,19,Nuevo Leon,2,122,1C
16347,2383,1610,1,Calida Extrema,19,Nuevo Leon,3,288,1C
16348,2384,1675,1,Calida Extrema,19,Nuevo Leon,3,534,1C
16349,2384,1675,1,Calida Extrema,19,Nuevo Leon,2,364,1C
16350,2384,1675,1,Calida Extrema,19,Nuevo Leon,2,181,1C
16354,2385,1631,1,Calida Extrema,19,Nuevo Leon,5,800,1C
16360,2386,1515,1,Calida Extrema,19,Nuevo Leon,2,344,1C
16364,2387,1678,1,Calida Extrema,19,Nuevo Leon,5,1013,1C
16366,2387,1678,1,Calida Extrema,19,Nuevo Leon,6,467,1C
16367,2388,1643,1,Calida Extrema,19,Nuevo Leon,4,112,1C
16368,2388,1643,1,Calida Extrema,19,Nuevo Leon,4,320,1C
16369,2388,1643,1,Calida Extrema,19,Nuevo Leon,3,1143,1C
16370,2388,1643,1,Calida Extrema,19,Nuevo Leon,2,229,1C
